COIL,MT_FROM,MT_TO,DATE,DIF_TIPO_1,DIF_TIPO_2,DIF_TIPO_3,DIF_TIPO_4,DIF_TIPO_5,DIF_TIPO_6,coil_total_length,segment_length,pct_of_coil,any_defect
424223,1.0,1540.0,2019-05-13,0,0,1,0,0,1,1540.0,1539.0,99.93506493506493,0
424225,0.0,2084.0,2019-05-13,0,0,1,0,1,0,2084.0,2084.0,100.0,0
424323,0.0,809.0,2019-05-13,0,0,1,0,0,0,809.0,809.0,100.0,0
425121,0.0,1479.0,2019-05-13,0,0,0,0,1,0,1479.0,1479.0,100.0,0
425123,0.0,1667.0,2019-05-13,0,0,1,0,0,1,1667.0,1667.0,100.0,0
424710,0.0,1535.0,2019-05-14,0,0,1,0,0,0,1535.0,1535.0,100.0,0
425012,0.0,200.0,2019-05-14,0,0,1,0,0,0,200.0,200.0,100.0,0
421317,0.0,822.0,2019-05-15,1,0,1,1,0,1,822.0,822.0,100.0,0
423914,250.0,694.0,2019-05-15,1,1,1,1,0,1,694.0,444.0,63.976945244956774,0
423914,0.0,249.0,2019-05-15,1,0,1,1,0,1,694.0,249.0,35.87896253602306,0
423918,0.0,1061.0,2019-05-15,0,0,1,0,0,1,1061.0,1061.0,100.0,0
423930,1.0,967.0,2019-05-15,1,0,1,1,0,1,967.0,966.0,99.8965873836608,0
423932,0.0,1223.0,2019-05-15,0,0,0,0,0,1,1223.0,1223.0,100.0,0
423934,0.0,1455.0,2019-05-15,0,0,1,0,0,1,1455.0,1455.0,100.0,0
424220,0.0,1554.0,2019-05-15,0,0,1,0,0,1,1554.0,1554.0,100.0,0
424221,1390.0,1567.0,2019-05-15,0,0,0,0,0,1,1567.0,177.0,11.295469049138482,0
424224,1.0,1554.0,2019-05-15,0,0,1,0,0,0,1554.0,1553.0,99.93564993564993,0
424529,3.0,2202.0,2019-05-15,0,0,0,1,0,1,2202.0,2199.0,99.86376021798365,0
424810,0.0,1083.0,2019-05-15,1,0,1,1,0,0,1083.0,1083.0,100.0,0
425010,0.0,1068.0,2019-05-15,1,0,1,1,0,1,1068.0,1068.0,100.0,0
425011,0.0,995.0,2019-05-15,1,0,1,1,0,1,995.0,995.0,100.0,0
425111,1.0,1329.0,2019-05-15,0,0,1,0,0,1,1329.0,1328.0,99.9247554552295,0
425120,2.0,1518.0,2019-05-15,0,0,1,0,0,0,1518.0,1516.0,99.86824769433466,0
426151,0.0,1374.0,2019-05-15,0,0,1,0,0,0,1374.0,1374.0,100.0,0
426152,0.0,2518.0,2019-05-15,0,0,1,0,0,1,2518.0,2518.0,100.0,0
426213,0.0,1408.0,2019-05-15,0,0,1,0,0,1,1408.0,1408.0,100.0,0
424016,0.0,1941.0,2019-05-16,0,1,1,1,0,0,1941.0,1941.0,100.0,0
424313,0.0,1370.0,2019-05-16,0,0,1,0,0,0,1370.0,1370.0,100.0,0
424712,1.0,889.0,2019-05-16,0,0,1,1,0,0,1059.0,888.0,83.85269121813032,0
424712,890.0,1059.0,2019-05-16,0,1,1,1,0,0,1059.0,169.0,15.958451369216242,0
425612,0.0,2055.0,2019-05-16,0,0,1,1,0,0,2055.0,2055.0,100.0,0
426214,0.0,292.0,2019-05-16,0,0,1,0,0,0,292.0,292.0,100.0,0
